pathway_name	ligand	receptor	lr	old_tx_id.ligand	gene_id.ligand	old_tx_id.receptor	gene_id.receptor
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068004.1	SMED30007501	SMESG000028264.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068004.1	SMED30008073	SMESG000056362.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068004.1	SMED30011012	SMESG000056365.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068004.1	SMED30013537	SMESG000056368.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068004.1	SMED30015515	SMESG000031111.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068004.1	SMED30015515	SMESG000046618.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068004.1	SMED30015528	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068004.1	SMED30020863	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068004.1	SMED30022221	SMESG000046718.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068004.1	SMED30029767	SMESG000056364.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068004.1	SMED30031731	SMESG000078439.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068004.1	SMED30034532	SMESG000023903.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068004.1	SMED30034532	SMESG000023904.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068004.1	SMED30034532	SMESG000044789.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068005.1	SMED30004599	SMESG000053698.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068005.1	SMED30004599	SMESG000053708.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068005.1	SMED30007501	SMESG000028264.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068005.1	SMED30008073	SMESG000056362.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068005.1	SMED30011012	SMESG000056365.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068005.1	SMED30013537	SMESG000056368.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068005.1	SMED30015515	SMESG000031111.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068005.1	SMED30015515	SMESG000046618.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068005.1	SMED30015528	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068005.1	SMED30020863	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068005.1	SMED30022221	SMESG000046718.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068005.1	SMED30029767	SMESG000056364.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068005.1	SMED30031731	SMESG000078439.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068005.1	SMED30034532	SMESG000023903.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068005.1	SMED30034532	SMESG000023904.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068005.1	SMED30034532	SMESG000044789.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000048842.1	SMED30004599	SMESG000053698.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000048842.1	SMED30004599	SMESG000053708.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000048842.1	SMED30007501	SMESG000028264.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000048842.1	SMED30008073	SMESG000056362.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000048842.1	SMED30011012	SMESG000056365.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000048842.1	SMED30013537	SMESG000056368.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000048842.1	SMED30015515	SMESG000031111.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000048842.1	SMED30015515	SMESG000046618.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000048842.1	SMED30015528	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000048842.1	SMED30020863	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000048842.1	SMED30022221	SMESG000046718.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000048842.1	SMED30029767	SMESG000056364.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000048842.1	SMED30031731	SMESG000078439.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000048842.1	SMED30034532	SMESG000023903.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000048842.1	SMED30034532	SMESG000023904.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000048842.1	SMED30034532	SMESG000044789.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049064.1	SMED30004599	SMESG000053698.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049064.1	SMED30004599	SMESG000053708.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049064.1	SMED30007501	SMESG000028264.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049064.1	SMED30008073	SMESG000056362.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049064.1	SMED30011012	SMESG000056365.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049064.1	SMED30013537	SMESG000056368.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049064.1	SMED30015515	SMESG000031111.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049064.1	SMED30015515	SMESG000046618.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049064.1	SMED30015528	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049064.1	SMED30020863	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049064.1	SMED30022221	SMESG000046718.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049064.1	SMED30029767	SMESG000056364.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049064.1	SMED30031731	SMESG000078439.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049064.1	SMED30034532	SMESG000023903.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049064.1	SMED30034532	SMESG000023904.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049064.1	SMED30034532	SMESG000044789.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049225.1	SMED30004599	SMESG000053698.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049225.1	SMED30004599	SMESG000053708.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049225.1	SMED30007501	SMESG000028264.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049225.1	SMED30008073	SMESG000056362.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049225.1	SMED30011012	SMESG000056365.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049225.1	SMED30013537	SMESG000056368.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049225.1	SMED30015515	SMESG000031111.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049225.1	SMED30015515	SMESG000046618.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049225.1	SMED30015528	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049225.1	SMED30020863	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049225.1	SMED30022221	SMESG000046718.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049225.1	SMED30029767	SMESG000056364.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049225.1	SMED30031731	SMESG000078439.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049225.1	SMED30034532	SMESG000023903.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049225.1	SMED30034532	SMESG000023904.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000049225.1	SMED30034532	SMESG000044789.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067957.1	SMED30004599	SMESG000053698.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067957.1	SMED30004599	SMESG000053708.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067957.1	SMED30007501	SMESG000028264.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067957.1	SMED30008073	SMESG000056362.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067957.1	SMED30011012	SMESG000056365.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067957.1	SMED30013537	SMESG000056368.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067957.1	SMED30015515	SMESG000031111.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067957.1	SMED30015515	SMESG000046618.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067957.1	SMED30015528	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067957.1	SMED30020863	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067957.1	SMED30022221	SMESG000046718.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067957.1	SMED30029767	SMESG000056364.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067957.1	SMED30031731	SMESG000078439.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067957.1	SMED30034532	SMESG000023903.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067957.1	SMED30034532	SMESG000023904.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067957.1	SMED30034532	SMESG000044789.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067998.1	SMED30004599	SMESG000053698.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067998.1	SMED30004599	SMESG000053708.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067998.1	SMED30007501	SMESG000028264.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067998.1	SMED30008073	SMESG000056362.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067998.1	SMED30011012	SMESG000056365.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067998.1	SMED30013537	SMESG000056368.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067998.1	SMED30015515	SMESG000031111.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067998.1	SMED30015515	SMESG000046618.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067998.1	SMED30015528	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067998.1	SMED30020863	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067998.1	SMED30022221	SMESG000046718.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067998.1	SMED30029767	SMESG000056364.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067998.1	SMED30031731	SMESG000078439.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067998.1	SMED30034532	SMESG000023903.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067998.1	SMED30034532	SMESG000023904.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000067998.1	SMED30034532	SMESG000044789.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068001.1	SMED30004599	SMESG000053698.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068001.1	SMED30004599	SMESG000053708.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068001.1	SMED30007501	SMESG000028264.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068001.1	SMED30008073	SMESG000056362.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068001.1	SMED30011012	SMESG000056365.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068001.1	SMED30013537	SMESG000056368.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068001.1	SMED30015515	SMESG000031111.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068001.1	SMED30015515	SMESG000046618.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068001.1	SMED30015528	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068001.1	SMED30020863	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068001.1	SMED30022221	SMESG000046718.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068001.1	SMED30029767	SMESG000056364.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068001.1	SMED30031731	SMESG000078439.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068001.1	SMED30034532	SMESG000023903.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068001.1	SMED30034532	SMESG000023904.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068001.1	SMED30034532	SMESG000044789.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068004.1	SMED30004599	SMESG000053698.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068004.1	SMED30004599	SMESG000053708.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068004.1	SMED30007501	SMESG000028264.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068004.1	SMED30008073	SMESG000056362.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068004.1	SMED30011012	SMESG000056365.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068004.1	SMED30013537	SMESG000056368.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068004.1	SMED30015515	SMESG000031111.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068004.1	SMED30015515	SMESG000046618.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068004.1	SMED30015528	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068004.1	SMED30020863	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068004.1	SMED30022221	SMESG000046718.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068004.1	SMED30029767	SMESG000056364.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068004.1	SMED30031731	SMESG000078439.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068004.1	SMED30034532	SMESG000023903.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068004.1	SMED30034532	SMESG000023904.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30025385	SMESG000068004.1	SMED30034532	SMESG000044789.1
GP1BA	GP1BA	ITGAM	GP1BA:ITGAM_ITGB2	SMED30007917	SMESG000070256.1	SMED30014248	SMESG000059887.1
L1CAM	L1CAM	L1CAM	L1CAM:L1CAM	SMED30034706	SMESG000041505.1	SMED30034706	SMESG000041505.1
NCAM	NCAM1	FGFR1	NCAM1:FGFR1	SMED30031444	SMESG000038431.1	SMED30031557	SMESG000051694.1
NCAM	NCAM1	FGFR1	NCAM1:FGFR1	SMED30031444	SMESG000038431.1	SMED30034490	SMESG000036590.1
NCAM	NCAM1	FGFR1	NCAM1:FGFR1	SMED30031444	SMESG000038431.1	SMED30034490	SMESG000036598.1
NCAM	NCAM1	NCAM1	NCAM1:NCAM1	SMED30031444	SMESG000038431.1	SMED30031444	SMESG000038431.1
NCAM	NCAM1	NCAM2	NCAM1:NCAM2	SMED30031444	SMESG000038431.1	SMED30027957	SMESG000023969.1
NCAM	NCAM1	L1CAM	NCAM1:L1CAM	SMED30031444	SMESG000038431.1	SMED30034706	SMESG000041505.1
NCAM	NCAM2	L1CAM	NCAM2:L1CAM	SMED30027957	SMESG000023969.1	SMED30034706	SMESG000041505.1
NEGR	NEGR1	NEGR1	NEGR1:NEGR1	SMED30029856	SMESG000067482.1	SMED30029856	SMESG000067482.1
NOTCH	DLL1	NOTCH1	DLL1:NOTCH1	SMED30002414	SMESG000022173.1	SMED30022385	SMESG000061109.1
NOTCH	DLL1	NOTCH1	DLL1:NOTCH1	SMED30002414	SMESG000022173.1	SMED30023006	SMESG000043200.1
NOTCH	DLL1	NOTCH1	DLL1:NOTCH1	SMED30002414	SMESG000022173.1	SMED30023006	SMESG000045007.1
NOTCH	DLL1	NOTCH1	DLL1:NOTCH1	SMED30002414	SMESG000022173.1	SMED30025285	SMESG000063934.1
NOTCH	DLL1	NOTCH1	DLL1:NOTCH1	SMED30002414	SMESG000022173.1	SMED30027457	SMESG000066558.1
NOTCH	DLL1	NOTCH1	DLL1:NOTCH1	SMED30002414	SMESG000022173.1	SMED30027790	SMESG000068086.1
NOTCH	DLL1	NOTCH1	DLL1:NOTCH1	SMED30034201	SMESG000036778.1	SMED30022385	SMESG000061109.1
NOTCH	DLL1	NOTCH1	DLL1:NOTCH1	SMED30034201	SMESG000036778.1	SMED30023006	SMESG000043200.1
NOTCH	DLL1	NOTCH1	DLL1:NOTCH1	SMED30034201	SMESG000036778.1	SMED30023006	SMESG000045007.1
NOTCH	DLL1	NOTCH1	DLL1:NOTCH1	SMED30034201	SMESG000036778.1	SMED30025285	SMESG000063934.1
NOTCH	DLL1	NOTCH1	DLL1:NOTCH1	SMED30034201	SMESG000036778.1	SMED30027457	SMESG000066558.1
NOTCH	DLL1	NOTCH1	DLL1:NOTCH1	SMED30034201	SMESG000036778.1	SMED30027790	SMESG000068086.1
NOTCH	DLL1	NOTCH3	DLL1:NOTCH3	SMED30002414	SMESG000022173.1	SMED30022402	SMESG000077889.1
NOTCH	DLL1	NOTCH3	DLL1:NOTCH3	SMED30002414	SMESG000022173.1	SMED30027114	SMESG000032462.1
NOTCH	DLL1	NOTCH3	DLL1:NOTCH3	SMED30002414	SMESG000022173.1	SMED30027114	SMESG000032466.1
NOTCH	DLL1	NOTCH3	DLL1:NOTCH3	SMED30034201	SMESG000036778.1	SMED30022402	SMESG000077889.1
NOTCH	DLL1	NOTCH3	DLL1:NOTCH3	SMED30034201	SMESG000036778.1	SMED30027114	SMESG000032462.1
NOTCH	DLL1	NOTCH3	DLL1:NOTCH3	SMED30034201	SMESG000036778.1	SMED30027114	SMESG000032466.1
NOTCH	DLL4	NOTCH1	DLL4:NOTCH1	SMED30013916	SMESG000068087.1	SMED30022385	SMESG000061109.1
NOTCH	DLL4	NOTCH1	DLL4:NOTCH1	SMED30013916	SMESG000068087.1	SMED30023006	SMESG000043200.1
NOTCH	DLL4	NOTCH1	DLL4:NOTCH1	SMED30013916	SMESG000068087.1	SMED30023006	SMESG000045007.1
NOTCH	DLL4	NOTCH1	DLL4:NOTCH1	SMED30013916	SMESG000068087.1	SMED30025285	SMESG000063934.1
NOTCH	DLL4	NOTCH1	DLL4:NOTCH1	SMED30013916	SMESG000068087.1	SMED30027457	SMESG000066558.1
NOTCH	DLL4	NOTCH1	DLL4:NOTCH1	SMED30013916	SMESG000068087.1	SMED30027790	SMESG000068086.1
NOTCH	DLL4	NOTCH1	DLL4:NOTCH1	SMED30013916	SMESG000068089.1	SMED30022385	SMESG000061109.1
NOTCH	DLL4	NOTCH1	DLL4:NOTCH1	SMED30013916	SMESG000068089.1	SMED30023006	SMESG000043200.1
NOTCH	DLL4	NOTCH1	DLL4:NOTCH1	SMED30013916	SMESG000068089.1	SMED30023006	SMESG000045007.1
NOTCH	DLL4	NOTCH1	DLL4:NOTCH1	SMED30013916	SMESG000068089.1	SMED30025285	SMESG000063934.1
NOTCH	DLL4	NOTCH1	DLL4:NOTCH1	SMED30013916	SMESG000068089.1	SMED30027457	SMESG000066558.1
NOTCH	DLL4	NOTCH1	DLL4:NOTCH1	SMED30013916	SMESG000068089.1	SMED30027790	SMESG000068086.1
NOTCH	DLL4	NOTCH2	DLL4:NOTCH2	SMED30013916	SMESG000068087.1	SMED30013929	SMESG000063499.1
NOTCH	DLL4	NOTCH2	DLL4:NOTCH2	SMED30013916	SMESG000068087.1	SMED30017862	SMESG000025147.1
NOTCH	DLL4	NOTCH2	DLL4:NOTCH2	SMED30013916	SMESG000068087.1	SMED30024669	SMESG000068319.1
NOTCH	DLL4	NOTCH2	DLL4:NOTCH2	SMED30013916	SMESG000068087.1	SMED30025325	SMESG000063217.1
NOTCH	DLL4	NOTCH2	DLL4:NOTCH2	SMED30013916	SMESG000068089.1	SMED30013929	SMESG000063499.1
NOTCH	DLL4	NOTCH2	DLL4:NOTCH2	SMED30013916	SMESG000068089.1	SMED30017862	SMESG000025147.1
NOTCH	DLL4	NOTCH2	DLL4:NOTCH2	SMED30013916	SMESG000068089.1	SMED30024669	SMESG000068319.1
NOTCH	DLL4	NOTCH2	DLL4:NOTCH2	SMED30013916	SMESG000068089.1	SMED30025325	SMESG000063217.1
NOTCH	DLL4	NOTCH3	DLL4:NOTCH3	SMED30013916	SMESG000068087.1	SMED30022402	SMESG000077889.1
NOTCH	DLL4	NOTCH3	DLL4:NOTCH3	SMED30013916	SMESG000068087.1	SMED30027114	SMESG000032462.1
NOTCH	DLL4	NOTCH3	DLL4:NOTCH3	SMED30013916	SMESG000068087.1	SMED30027114	SMESG000032466.1
NOTCH	DLL4	NOTCH3	DLL4:NOTCH3	SMED30013916	SMESG000068089.1	SMED30022402	SMESG000077889.1
NOTCH	DLL4	NOTCH3	DLL4:NOTCH3	SMED30013916	SMESG000068089.1	SMED30027114	SMESG000032462.1
NOTCH	DLL4	NOTCH3	DLL4:NOTCH3	SMED30013916	SMESG000068089.1	SMED30027114	SMESG000032466.1
NOTCH	JAG1	NOTCH1	JAG1:NOTCH1	SMED30018205	SMESG000027402.1	SMED30022385	SMESG000061109.1
NOTCH	JAG1	NOTCH1	JAG1:NOTCH1	SMED30018205	SMESG000027402.1	SMED30023006	SMESG000043200.1
NOTCH	JAG1	NOTCH1	JAG1:NOTCH1	SMED30018205	SMESG000027402.1	SMED30023006	SMESG000045007.1
NOTCH	JAG1	NOTCH1	JAG1:NOTCH1	SMED30018205	SMESG000027402.1	SMED30025285	SMESG000063934.1
NOTCH	JAG1	NOTCH1	JAG1:NOTCH1	SMED30018205	SMESG000027402.1	SMED30027457	SMESG000066558.1
NOTCH	JAG1	NOTCH1	JAG1:NOTCH1	SMED30018205	SMESG000027402.1	SMED30027790	SMESG000068086.1
NOTCH	JAG1	NOTCH1	JAG1:NOTCH1	SMED30031788	SMESG000005484.1	SMED30022385	SMESG000061109.1
NOTCH	JAG1	NOTCH1	JAG1:NOTCH1	SMED30031788	SMESG000005484.1	SMED30023006	SMESG000043200.1
NOTCH	JAG1	NOTCH1	JAG1:NOTCH1	SMED30031788	SMESG000005484.1	SMED30023006	SMESG000045007.1
NOTCH	JAG1	NOTCH1	JAG1:NOTCH1	SMED30031788	SMESG000005484.1	SMED30025285	SMESG000063934.1
NOTCH	JAG1	NOTCH1	JAG1:NOTCH1	SMED30031788	SMESG000005484.1	SMED30027457	SMESG000066558.1
NOTCH	JAG1	NOTCH1	JAG1:NOTCH1	SMED30031788	SMESG000005484.1	SMED30027790	SMESG000068086.1
NOTCH	JAG1	NOTCH1	JAG1:NOTCH1	SMED30033977	SMESG000025423.1	SMED30022385	SMESG000061109.1
NOTCH	JAG1	NOTCH1	JAG1:NOTCH1	SMED30033977	SMESG000025423.1	SMED30023006	SMESG000043200.1
NOTCH	JAG1	NOTCH1	JAG1:NOTCH1	SMED30033977	SMESG000025423.1	SMED30023006	SMESG000045007.1
NOTCH	JAG1	NOTCH1	JAG1:NOTCH1	SMED30033977	SMESG000025423.1	SMED30025285	SMESG000063934.1
NOTCH	JAG1	NOTCH1	JAG1:NOTCH1	SMED30033977	SMESG000025423.1	SMED30027457	SMESG000066558.1
NOTCH	JAG1	NOTCH1	JAG1:NOTCH1	SMED30033977	SMESG000025423.1	SMED30027790	SMESG000068086.1
NOTCH	JAG1	NOTCH2	JAG1:NOTCH2	SMED30018205	SMESG000027402.1	SMED30013929	SMESG000063499.1
NOTCH	JAG1	NOTCH2	JAG1:NOTCH2	SMED30018205	SMESG000027402.1	SMED30017862	SMESG000025147.1
NOTCH	JAG1	NOTCH2	JAG1:NOTCH2	SMED30018205	SMESG000027402.1	SMED30024669	SMESG000068319.1
NOTCH	JAG1	NOTCH2	JAG1:NOTCH2	SMED30018205	SMESG000027402.1	SMED30025325	SMESG000063217.1
NOTCH	JAG1	NOTCH2	JAG1:NOTCH2	SMED30031788	SMESG000005484.1	SMED30013929	SMESG000063499.1
NOTCH	JAG1	NOTCH2	JAG1:NOTCH2	SMED30031788	SMESG000005484.1	SMED30017862	SMESG000025147.1
NOTCH	JAG1	NOTCH2	JAG1:NOTCH2	SMED30031788	SMESG000005484.1	SMED30024669	SMESG000068319.1
NOTCH	JAG1	NOTCH2	JAG1:NOTCH2	SMED30031788	SMESG000005484.1	SMED30025325	SMESG000063217.1
NOTCH	JAG1	NOTCH2	JAG1:NOTCH2	SMED30033977	SMESG000025423.1	SMED30013929	SMESG000063499.1
NOTCH	JAG1	NOTCH2	JAG1:NOTCH2	SMED30033977	SMESG000025423.1	SMED30017862	SMESG000025147.1
NOTCH	JAG1	NOTCH2	JAG1:NOTCH2	SMED30033977	SMESG000025423.1	SMED30024669	SMESG000068319.1
NOTCH	JAG1	NOTCH2	JAG1:NOTCH2	SMED30033977	SMESG000025423.1	SMED30025325	SMESG000063217.1
